place_id,canonical_name,lat,lng,address,category,sub_category,keywords,district,image_url,source_url,source,location_confidence
POI_D994A405,용마로보도육교,37.539420,126.961139,,지명,,,,,,서울역사편찬원,C
POI_C06506FD,용마산(龍馬山),37.573801,127.086836,,지명,,,,,,서울역사편찬원,A
POI_97D20EC8,용마산길,37.590283,127.097313,,지명,,,,,,서울역사편찬원,C
POI_0ADA1FFC,용머리,37.5554884,126.8998606,,지명,,,,,,서울역사편찬원,A
POI_F610D670,용문동(龍門洞),37.5389267,126.9575834,,지명,,,,,,서울역사편찬원,A
POI_FB82F070,용미교,37.572596,127.027914,,지명,,,,,,서울역사편찬원,A
POI_A06DD113,용비교(龍飛橋),37.5455896,127.0313356,,지명,,,,,,서울역사편찬원,A
POI_F18B4463,용비교램프입체교차시설,37.542734,127.029715,,지명,,,,,,서울역사편찬원,C
POI_214AA107,용사촌,37.621242,127.083035,,지명,,,,,,서울역사편찬원,B
POI_6C097D98,용산 고래이야기 작은도서관,37.541908846157,126.961645243993,서울특별시 용산구 효창원로 157,도서관,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=94757a4e039d4a93a7d9e8703b48f376&thumb=Y,http://cafe.naver.com/bookwhale,서울시문화공간,A
POI_AE069733,용산(龍山),37.5298837,126.9648019,,지명,,,,,,서울역사편찬원,A
POI_CED04EFE,용산2가동(龍山2街洞),37.5460374,126.9855527,,지명,,,,,,서울역사편찬원,A
POI_B893D0B4,용산2가제1동(龍山2街第1洞),37.5460374,126.9855527,,지명,,,,,,서울역사편찬원,C
POI_F3A1CA2E,용산2가제2동(龍山2街第2洞),37.5460374,126.9855527,,지명,,,,,,서울역사편찬원,C
POI_2A8D62AC,용산교(龍山橋),37.5351798,126.9657738,,지명,,,,,,서울역사편찬원,C
POI_5C76CBD7,용산구립청파도서관,37.5539252695747,126.967604332641,서울특별시 용산구 청파로93길 27,도서관,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101000&thumb=Y,https://www.yslibrary.or.kr/cheongpa/index.do,서울시문화공간,A
POI_7289F743,용산구문화체육센터,37.537241925875,126.967627844336,서울특별시 용산구 백범로 350,기타,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3a1dc0d8855c49ec8e93c561e62cfeaf&thumb=Y,https://www.yong-san.or.kr/site/cs/home,서울시문화공간,A
POI_4322024F,용산도시기억전시관,37.5269056148241,126.966566172294,서울특별시 용산구 서빙고로 17,박물관/기념관,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101551&thumb=Y,https://blog.naver.com/yongsanpark_gallery,서울시문화공간,A
POI_95A0F4D3,용산동(龍山洞),37.5400116,126.9770276,,지명,,,,,,서울역사편찬원,B
POI_FB5E9E9A,용산동1가(龍山洞1街),37.5400116,126.9770276,,지명,,,,,,서울역사편찬원,A
POI_B43F872E,용산동2가(龍山洞2街),37.5428773,126.9850139,,지명,,,,,,서울역사편찬원,A
POI_AE0A608A,용산동3가(龍山洞3街),37.5318611,126.9769392,,지명,,,,,,서울역사편찬원,A
POI_9DBB238B,용산동4가(龍山洞4街),37.5305359,126.9851825,,지명,,,,,,서울역사편찬원,A
POI_548217F2,용산동5가(龍山洞5街),37.5261469,126.9745744,,지명,,,,,,서울역사편찬원,A
POI_4526C877,용산동6가(龍山洞6街),37.5186337,126.9848172,,지명,,,,,,서울역사편찬원,A
POI_FABB5BB1,용산로(龍山路),37.538430,126.964636,,지명,,,,,,서울역사편찬원,C
POI_D550DE06,용산문화원,37.5334249577326,126.951860031908,서울특별시 용산구 효창원로8길 28,문화원,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7284e48f2c4044aa94be0ef64746af98&thumb=Y,http://yongsan.kccf.or.kr,서울시문화공간,A
POI_5DEDF010,용산부리,37.5375279,127.0051334,,지명,,,,,,서울역사편찬원,A
POI_99D2047D,용산아트홀,37.5324522944579,126.990478820837,서울특별시 용산구 녹사평대로 150,문화예술회관,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=90bd365f1b1f4b9b8e8acc7d47abd518&thumb=Y,http://art.yongsan.go.kr,서울시문화공간,A
POI_26F42482,용산역사박물관,37.5256680404431,126.965769395985,서울특별시 용산구 한강대로14길 35-29,박물관/기념관,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b8328480c798471f9be5cc2219c79e92&thumb=Y,http://museum.yongsan.go.kr/,서울시문화공간,A
POI_68FDE170,용산역앞보도육교,37.525659,126.964499,,지명,,,,,,서울역사편찬원,C
POI_358D699E,용산전화국앞보도육교,37.532080,126.970597,,지명,,,,,,서울역사편찬원,C
POI_884D1B0E,용산정1정목(龍山町1丁目),37.5400116,126.9770276,,지명,,,,,,서울역사편찬원,A
POI_979C20B1,용산정2정목(龍山町2丁目),37.5428773,126.9850139,,지명,,,,,,서울역사편찬원,A
POI_70337EBE,용산정3정목(龍山町3丁目),37.5318611,126.9769392,,지명,,,,,,서울역사편찬원,A
POI_E6D3A3CB,용산정4정목(龍山町4丁目),37.5305359,126.9851825,,지명,,,,,,서울역사편찬원,A
POI_47B4EB03,용산정5정목(龍山町5丁目),37.5261469,126.9745744,,지명,,,,,,서울역사편찬원,A
POI_35B20D44,용산정6정목(龍山町6丁目),37.5186337,126.9848172,,지명,,,,,,서울역사편찬원,A
POI_B3B7D096,용산처(龍山處),37.536458,126.963844,,지명,,,,,,서울역사편찬원,A
POI_77D1F2A9,용신1교,37.5748655,127.0279551,,지명,,,,,,서울역사편찬원,A
POI_1692291F,용신교(龍新橋),37.571394,127.027796,,지명,,,,,,서울역사편찬원,C
POI_810D5FC0,용암어린이영어도서관,37.5410194799049,126.984690595663,서울특별시 용산구 신흥로3가길 21-7,도서관,,,용산구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e37b15448ef3449597eed2741bfb447c&thumb=Y,https://www.yslibrary.or.kr/small/menu/10174/program/30074/smallLibDetail.do?smallLibIdx=2,서울시문화공간,A
POI_6279DB89,용양봉저정 공원,37.5118003827004,126.958588093172,서울 동작구 본동 산 3-9,공원/광장,,,,,,서울시야경명소,A
POI_17E9DDD6,용의눈,37.4883869,127.0167954,,지명,,,,,,서울역사편찬원,A
POI_92756597,용의머리,37.542285,126.9430588,,지명,,,,,,서울역사편찬원,A
POI_C17A65E0,용정동(龍亭洞),37.5389116,126.9398011,,지명,,,,,,서울역사편찬원,C
POI_51F8C7E8,용호로(龍湖路),37.532635,126.955799,,지명,,,,,,서울역사편찬원,C
POI_D4DE70EF,용화지하보도,37.658181,127.059515,,지명,,,,,,서울역사편찬원,C
POI_E53BE33A,우대,37.5892041,126.9693249,,지명,,,,,,서울역사편찬원,A
POI_26D8E966,우란2경,37.5437897702564,127.054416929987,서울특별시 성동구 연무장7길 11 2층,공연장,,,성동구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d715fcc0463c4991a77ff3127836fb39&thumb=Y,https://www.wooranfdn.org/about/space.jsp,서울시문화공간,A
POI_BFF249B5,우란문화재단,37.5437897702564,127.054416929987,서울특별시 성동구 연무장7길 11,미술관/갤러리,,,성동구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=524eeead36154dcd97ce153ddf5b3495&thumb=Y,https://www.wooranfdn.org/main.jsp,서울시문화공간,A
POI_E0F2744E,"우리나라 최초의 도매 꽃상가, 남대문시장 대도꽃종합상가",37.5591863609004,126.977653709273,서울특별시 중구 남대문시장4길 21,한국 시장의 형성과 변화,시대에 따른 시장의 변화,"남대문시장, 대도종합상가, 꽃시장, 꽃도매시장",중구,https://minio.nculture.org/amsweb-opt/multimedia_assets/207/85134/96198/c/%EC%84%9C%EC%9A%B8-%EB%82%A8%EB%8C%80%EB%AC%B8%EC%8B%9C%EC%9E%A5_%EC%A0%84%EA%B2%BD_%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%EC%97%AD%EC%82%AC%EB%B0%95%EB%AC%BC%EA%B4%80-%ED%98%84%EB%8C%80%EC%82%AC%EC%95%84%EC%B9%B4%EC%9D%B4%EB%B8%8C_%EC%A0%9C1%EC%9C%A0%ED%98%95-thumb.jpg,https://ncms.nculture.org/market/story/7915,nculture,
POI_EDE9B09A,우리소리도서관,37.5744823869,126.9902329177,서울특별시 종로구 삼일대로30길 47,도서관,,,종로구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=026f480eaf674fb0ae39eed6df478aec&thumb=Y,https://www.jfac.or.kr/,서울시문화공간,A
POI_53CFECEA,우리옛돌박물관,37.6008969621021,126.990133889221,서울특별시 성북구 대사관로13길 66,박물관/기념관,,,성북구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ed915b7c6ba14b14b2865092c9441f6c&thumb=Y,http://www.koreanstonemuseum.com/,서울시문화공간,A
POI_9B1616B2,우리은행앞지하보도,37.562000,126.981238,,지명,,,,,,서울역사편찬원,C
POI_85F6292D,우마니,37.4659338,127.0179442,,지명,,,,,,서울역사편찬원,A
POI_5C8DBB92,우면(牛眠),37.4659338,127.0179442,,지명,,,,,,서울역사편찬원,A
POI_8540EB9C,우면교,37.4736027,127.0303004,,지명,,,,,,서울역사편찬원,A
POI_11F3556A,우면동(牛眠洞),37.4659338,127.0179442,,지명,,,,,,서울역사편찬원,A
POI_1362295F,우면로(牛眠路),37.471122,127.014938,,지명,,,,,,서울역사편찬원,C
POI_F2E362EB,우면리(牛眠里),37.4659338,127.0179442,,지명,,,,,,서울역사편찬원,A
POI_4707E428,우면산관문사,37.4737503294487,127.022282279515,서울특별시 서초구 바우뫼로7길 111,기타,,,서초구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=61d1d1aabd37424895c90f1a8f9f86df&thumb=Y,http://www.gwanmunsa.co.kr,서울시문화공간,A
POI_CBD032CA,우목골,37.5578058,127.1310675,,지명,,,,,,서울역사편찬원,A
POI_9AA8F98D,우무지,37.5475481644542,126.91845147793,서울 마포구 독막로8길 7 지하1층,기타,,,마포구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0fba4bb7ca6c4f4c84e4fd426a3c56e3&thumb=Y,https://www.wumuji.com/,서울시문화공간,A
POI_2682DF4F,우묵골,37.5578058,127.1310675,,지명,,,,,,서울역사편찬원,A
POI_0EA8FB17,우물골,37.6130288,126.9745028,,지명,,,,,,서울역사편찬원,A
POI_EE35AF5D,우물앞,37.627914,127.091904,,지명,,,,,,서울역사편찬원,A
POI_ACA9A22E,우사단(雩祀壇),37.5268698,127.0009168,,지명,,,,,,서울역사편찬원,B
POI_3B35A88D,우산각(雨傘閣),37.576280,127.023059,,지명,,,,,,서울역사편찬원,B
POI_EDAF2B57,우산각골(雨傘閣―),37.5760326,127.0143822,,지명,,,,,,서울역사편찬원,A
POI_1B343FDE,우산각리(雨傘閣里),37.576280,127.023059,,지명,,,,,,서울역사편찬원,B
POI_F21BE21E,우석뮤지엄,37.5565639285478,126.940328119434,서울특별시 서대문구 신촌로 129,박물관/기념관,,,서대문구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=858bad64e6fd4df5a43e8f877539ae1f&thumb=Y,http://www.artreon.co.kr/,서울시문화공간,A
POI_A11566D4,우선동(遇仙洞),37.5755779,127.0189448,,지명,,,,,,서울역사편찬원,A
POI_16873865,우선리(遇仙里),37.578140,127.023173,,지명,,,,,,서울역사편찬원,B
POI_9BA9AF9B,우수재,37.5498982,126.9806255,,지명,,,,,,서울역사편찬원,A
POI_7857D76E,우수현(牛首峴),37.5498982,126.9806255,,지명,,,,,,서울역사편찬원,A
POI_807F5C78,우신극장앞보도육교,37.505932,126.909225,,지명,,,,,,서울역사편찬원,C
POI_EFDC3664,우신초교앞보도육교,37.509297,126.910804,,지명,,,,,,서울역사편찬원,C
POI_18AB70A8,우암길,37.589222,126.999381,,지명,,,,,,서울역사편찬원,C
POI_F1A30D66,우이계(牛耳契),37.6572676,127.003039,,지명,,,,,,서울역사편찬원,C
POI_6329FC5F,우이교(牛耳橋),37.642860,127.030858,,지명,,,,,,서울역사편찬원,A
POI_2256C67B,우이동(牛耳洞),37.6572676,127.003039,,지명,,,,,,서울역사편찬원,A
POI_8EC7B8BE,우이동계(牛耳洞契),37.6572676,127.003039,,지명,,,,,,서울역사편찬원,C
POI_5DEFEB1E,우이동길,37.653296,127.016798,,지명,,,,,,서울역사편찬원,C
POI_D048656B,우이리(牛耳里),37.6572676,127.003039,,지명,,,,,,서울역사편찬원,A
POI_DF6A649F,우이리계(牛耳里契),37.6572676,127.003039,,지명,,,,,,서울역사편찬원,C
POI_7DE91B5A,우이보도육교,37.640835,127.016907,,지명,,,,,,서울역사편찬원,C
POI_7EF0F439,우이제2교,37.6405507,127.033458,,지명,,,,,,서울역사편찬원,A
POI_64D908AD,우이제3교,37.636890,127.036444,,지명,,,,,,서울역사편찬원,A
POI_60EBD72C,우이천교(牛耳川橋),37.658189,127.014572,,지명,,,,,,서울역사편찬원,A
POI_C750B9FE,우이천길,37.645373,127.027820,,지명,,,,,,서울역사편찬원,C
POI_78218C77,우장산(雨裝山),37.548783,126.836334,,지명,,,,,,서울역사편찬원,A
POI_A56E5FE4,우장산길,37.554031,126.843575,,지명,,,,,,서울역사편찬원,C
POI_9D226E7E,우정국로(郵征局路),37.572612,126.982995,,지명,,,,,,서울역사편찬원,C
POI_2775F8A9,우정총국,37.5744290728773,126.982614538067,서울특별시 종로구 우정국로 59,박물관/기념관,,,종로구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=22f9c97139f14c3c9a067520a92dea3f&thumb=Y,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1331102130000&pageNo=1_1_1_1&sngl=Y,서울시문화공간,A
POI_ACAFAB7A,우진아파트앞보도육교,37.495473,126.911542,,지명,,,,,,서울역사편찬원,C
POI_7113588A,우흙다리,37.586140,127.000871,,지명,,,,,,서울역사편찬원,B
POI_679E2B85,우흙다릿골,37.586140,127.000871,,지명,,,,,,서울역사편찬원,B
POI_6B1C1937,욱구동부동(旭丘東部洞),37.5908385,127.0146658,,지명,,,,,,서울역사편찬원,C
POI_0D7AC670,욱구서부동(旭丘西部洞),37.5908385,127.0146658,,지명,,,,,,서울역사편찬원,C
POI_0A647631,욱정1정목(旭町1丁目),37.5565076,126.9815177,,지명,,,,,,서울역사편찬원,A
POI_1573D202,욱정2정목(旭町2丁目),37.5587621,126.9829348,,지명,,,,,,서울역사편찬원,A
POI_9F435D5F,욱정3정목(旭町3丁目),37.5601707,126.9840777,,지명,,,,,,서울역사편찬원,A
POI_1D42DAEC,욱천교(旭川橋),37.5351798,126.9657738,,지명,,,,,,서울역사편찬원,C
POI_012BDA6E,운교(雲橋),37.567963,126.971437,,지명,,,,,,서울역사편찬원,C
POI_8C5C970C,운니동(雲泥洞),37.5763887,126.9882387,,지명,,,,,,서울역사편찬원,A
POI_3677F67C,운니와룡동(雲泥臥龍洞),37.5763887,126.9882387,,지명,,,,,,서울역사편찬원,C
POI_A70C549F,운니정(雲泥町),37.5763887,126.9882387,,지명,,,,,,서울역사편찬원,A
POI_C2B3464A,운동(芸洞),37.5606593,126.9894037,,지명,,,,,,서울역사편찬원,A
POI_66474268,운수교(雲水橋),37.5952093,126.9978087,,지명,,,,,,서울역사편찬원,C
POI_E2F38030,운수동(雲水洞),37.5894728,127.0043403,,지명,,,,,,서울역사편찬원,A
POI_C19C7234,운장곡(雲藏谷),37.5907651,126.9810164,,지명,,,,,,서울역사편찬원,A
POI_E3AC09CE,운장골,37.5907651,126.9810164,,지명,,,,,,서울역사편찬원,A
POI_28C12688,운종가(雲從街),37.570299,126.983024,,지명,,,,,,서울역사편찬원,C
POI_D8A74596,운현궁,37.57607864675475,126.987083357962,서울특별시 종로구 삼일대로 464,기타,,,종로구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=edcaaf2a2f0d41259ac7c4bf50d7ffbf&thumb=Y,http://www.unhyeongung.or.kr/,서울시문화공간,A
POI_AE2AF605,운현동(雲峴洞),37.5763887,126.9882387,,지명,,,,,,서울역사편찬원,A
POI_68037909,움마을,37.5012006,127.06234,,지명,,,,,,서울역사편찬원,A
POI_D9FA4BC0,움말,37.5012006,127.06234,,지명,,,,,,서울역사편찬원,A
POI_9F522A06,웃감은돌마을,37.5422226,126.9343761,,지명,,,,,,서울역사편찬원,A
POI_8B214725,웃골,37.619642,127.079698,,지명,,,,,,서울역사편찬원,B
POI_677C3A72,웃구석,37.4768715,127.1320663,,지명,,,,,,서울역사편찬원,A
POI_1C6C4A83,웃굴,37.4708103,127.1120705,,지명,,,,,,서울역사편찬원,B
POI_9D6C8027,웃냇개,37.570523,127.001496,,지명,,,,,,서울역사편찬원,B
POI_DF1F86AF,웃냇게,37.570523,127.001496,,지명,,,,,,서울역사편찬원,B
POI_5BCAE008,웃냇골,37.570523,127.001496,,지명,,,,,,서울역사편찬원,B
POI_DC2F0AAA,웃너더리,37.569571,126.992176,,지명,,,,,,서울역사편찬원,B
POI_942CD52F,웃너더릿골,37.569571,126.992176,,지명,,,,,,서울역사편찬원,B
POI_361CFEEF,웃다락원,37.688347,127.045271,,지명,,,,,,서울역사편찬원,B
POI_E23C6FE8,웃다릿골,37.6060997,127.0478098,,지명,,,,,,서울역사편찬원,A
POI_8EE4F7CD,웃다릿굴,37.6060997,127.0478098,,지명,,,,,,서울역사편찬원,A
POI_64D8FDBD,웃다방골,37.568249,126.979889,,지명,,,,,,서울역사편찬원,B
POI_2AF00BCE,웃단우물골,37.568436,127.0247973,,지명,,,,,,서울역사편찬원,A
POI_000DD4D9,웃단우물뒷골,37.568436,127.0247973,,지명,,,,,,서울역사편찬원,A
POI_8857CDEC,웃당골,37.4808353,126.8398192,,지명,,,,,,서울역사편찬원,A
POI_DDAD64B3,웃당산,37.5327856,126.9050873,,지명,,,,,,서울역사편찬원,A
POI_B5C431D5,웃대,37.5892041,126.9693249,,지명,,,,,,서울역사편찬원,A
POI_0FCF7AC8,웃대청골,37.5715881,126.9740126,,지명,,,,,,서울역사편찬원,A
POI_C2FFCB56,웃동네,37.5443498,126.8003663,,지명,,,,,,서울역사편찬원,A
POI_40BC84D9,웃들,37.5723947,127.0046379,,지명,,,,,,서울역사편찬원,A
POI_A8E1204C,웃들이,37.5723947,127.0046379,,지명,,,,,,서울역사편찬원,A
POI_22C40B1D,웃마을,37.516107,127.011628,,지명,,,,,,서울역사편찬원,A
POI_A1D3D8F9,웃말,37.4984934,127.1527443,,지명,,,,,,서울역사편찬원,A
POI_2561E10F,웃멍더리,37.4852806,127.0086802,,지명,,,,,,서울역사편찬원,A
POI_5DBE13E9,웃모전다리,37.5681575,126.9790126,,지명,,,,,,서울역사편찬원,C
POI_A82D4672,웃무너미,37.6319434,127.0112795,,지명,,,,,,서울역사편찬원,A
POI_792E604E,웃무수골,37.670280,127.047412,,지명,,,,,,서울역사편찬원,A
POI_73154545,웃무수울,37.670280,127.047412,,지명,,,,,,서울역사편찬원,A
POI_37914765,웃바람드리,37.5396931,127.1206292,,지명,,,,,,서울역사편찬원,A
POI_8E47E9FD,웃방골,37.5703766,126.9749063,,지명,,,,,,서울역사편찬원,A
POI_6708FF96,웃방아곶이,37.5060633,126.9136167,,지명,,,,,,서울역사편찬원,A
POI_160B5A1F,웃방아다리,37.4719823,127.03743623,,지명,,,,,,서울역사편찬원,A
POI_3B4D5675,웃벌리,37.634395,127.036147,,지명,,,,,,서울역사편찬원,A
POI_91FC00D7,웃보광이,37.5268698,127.0009168,,지명,,,,,,서울역사편찬원,A
POI_307A0F0B,웃보습곶이,37.566443,126.985063,,지명,,,,,,서울역사편찬원,B
POI_CD843910,웃서원,37.6715788,127.0477931,,지명,,,,,,서울역사편찬원,A
POI_616B1811,웃연화봉,37.5487915,126.9674681,,지명,,,,,,서울역사편찬원,A
POI_85385434,웃염창,37.5527315,126.8707482,,지명,,,,,,서울역사편찬원,A
POI_DD8B22E9,웃우마니,37.4659338,127.0179442,,지명,,,,,,서울역사편찬원,A
POI_368B8D9E,웃우물골,37.589108,126.9974915,,지명,,,,,,서울역사편찬원,A
POI_386B1CFD,웃잔다리,37.555845,126.922459,,지명,,,,,,서울역사편찬원,B
POI_AF23D13F,웃잣골,37.584793,127.003002,,지명,,,,,,서울역사편찬원,B
POI_99C5131F,웃중미,37.5527315,126.8707482,,지명,,,,,,서울역사편찬원,A
POI_33A08D64,웃촌,37.4735726,126.9023129,,지명,,,,,,서울역사편찬원,A
POI_55EF0FF2,웃큰우물골,37.568907,127.025763,,지명,,,,,,서울역사편찬원,A
POI_87EB138B,웃토정,37.542285,126.9430588,,지명,,,,,,서울역사편찬원,A
POI_B9E3D1E1,웃피마병문,37.570066,126.993272,,지명,,,,,,서울역사편찬원,C
POI_DB9C0E19,웃한우물골,37.5706149,127.0035371,,지명,,,,,,서울역사편찬원,A
POI_7FD45E78,웃흙다리,37.586140,127.000871,,지명,,,,,,서울역사편찬원,B
POI_0C16E933,웃흙다릿골,37.586140,127.000871,,지명,,,,,,서울역사편찬원,B
POI_510145DF,웅골,37.526149,126.851122,,지명,,,,,,서울역사편찬원,A
POI_B977B8BB,웅마장리(雄馬場里),37.5669747,127.040228,,지명,,,,,,서울역사편찬원,A
POI_5CB98210,워렁바윗골,37.570638,126.964690,,지명,,,,,,서울역사편찬원,B
POI_A468E0D3,워커힐교고가차도,37.552394,127.111276,,지명,,,,,,서울역사편찬원,C
POI_2AA9CFD3,워커힐길,37.549606,127.099956,,지명,,,,,,서울역사편찬원,C
POI_7A35ED7B,워커힐아파트앞보도육교,37.549323,127.108088,,지명,,,,,,서울역사편찬원,C
POI_F7D31022,원곡(圓谷),37.4969548,127.0095834,,지명,,,,,,서울역사편찬원,A
POI_6A190620,원골,37.572189,126.987471,,지명,,,,,,서울역사편찬원,B
POI_AF825B5A,원기(院基),37.443803,127.056509,,지명,,,,,,서울역사편찬원,A
POI_53BBAFC2,원기동(院基洞),37.6729909,127.0703498,,지명,,,,,,서울역사편찬원,A
POI_DAF5C7F8,원기리(院基里),37.443803,127.056509,,지명,,,,,,서울역사편찬원,A
POI_6FD17AE7,원남고가차도,37.575882,126.997361,,지명,,,,,,서울역사편찬원,C
POI_CB72CC27,원남동(苑南洞),37.5755613,126.997537,,지명,,,,,,서울역사편찬원,A
POI_6451F9DD,원남정(苑南町),37.5755613,126.997537,,지명,,,,,,서울역사편찬원,A
POI_2F4688F9,원단동(圓壇洞),37.5151065,127.0137779,,지명,,,,,,서울역사편찬원,A
POI_50D0F25F,원당(元堂),37.65326,126.842985,,지명,,,,,,서울역사편찬원,A
POI_FF5970E1,원당동(圓堂洞),37.5151065,127.0137779,,지명,,,,,,서울역사편찬원,A
POI_309B77C4,"원당리(元堂里, 元唐里)",37.6652862,127.0310382,,지명,,,,,,서울역사편찬원,A
POI_9BDEA384,원당마을한옥도서관,37.6602917907669,127.021798339761,서울특별시 도봉구 해등로32가길 17,도서관,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=df407eeea2174e2f89bbc84636ff217f&thumb=Y,http://www.unilib.dobong.kr/,서울시문화공간,A
POI_3D43B6B8,원당말(元堂―),37.556367,126.841126,,지명,,,,,,서울역사편찬원,A
POI_09369DE3,원당산(元堂山),37.5320868,126.9012,,지명,,,,,,서울역사편찬원,B
POI_D9011E2A,원당이,37.556367,126.841126,,지명,,,,,,서울역사편찬원,A
POI_FCFA57FB,원대이,37.556367,126.841126,,지명,,,,,,서울역사편찬원,A
POI_8E2831E1,원댕,37.475908,126.969377,,지명,,,,,,서울역사편찬원,B
POI_B7703D03,원댕이,37.475908,126.969377,,지명,,,,,,서울역사편찬원,B
POI_08CF6C5D,원동(元洞),37.5710195,127.0566992,,지명,,,,,,서울역사편찬원,A
POI_E4B71162,원동(園洞),37.5701894,126.9739225,,지명,,,,,,서울역사편찬원,A
POI_77AB3E0B,원동(苑洞),37.5839229,126.9882633,,지명,,,,,,서울역사편찬원,A
POI_881EFD29,원동계(苑洞契),37.5839229,126.9882633,,지명,,,,,,서울역사편찬원,C
POI_F0E3E1C7,원리(園里),37.586288,127.0261105,,지명,,,,,,서울역사편찬원,A
POI_1B564F18,원마을,37.5710195,127.0566992,,지명,,,,,,서울역사편찬원,A
POI_BA6D817C,원말,37.5710195,127.0566992,,지명,,,,,,서울역사편찬원,A
POI_85A4D847,원불교 소태산홀,37.5097590855867,126.963859317475,서울특별시 동작구 현충로 75 1층,공연장,,,동작구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=23f1241e8bcb4fc4b4e69d846403e074&thumb=Y,http://sotaesanarthall.com/index.php,서울시문화공간,A
POI_D120AF10,원서동(苑西洞),37.5839229,126.9882633,,지명,,,,,,서울역사편찬원,A
POI_063D0FE8,원서동(院西洞),37.4880579,127.0828672,,지명,,,,,,서울역사편찬원,A
POI_6EA98A23,원서정(苑西町),37.5839229,126.9882633,,지명,,,,,,서울역사편찬원,A
POI_93E26692,원수동,37.6729909,127.0703498,,지명,,,,,,서울역사편찬원,A
POI_E3A263F1,원숫골,37.6729909,127.0703498,,지명,,,,,,서울역사편찬원,A
POI_F1C77EFC,원신동(元新洞),37.5342986,126.9576515,,지명,,,,,,서울역사편찬원,C
POI_0E0328BC,원신림(元新林),37.466637,126.929177,,지명,,,,,,서울역사편찬원,A
POI_25FDDBB1,원인재(源仁齋),37.413094,126.686606,,지명,,,,,,서울역사편찬원,A
POI_A4D5B09E,원정1정목(元町1丁目),37.5399801,126.967447,,지명,,,,,,서울역사편찬원,A
POI_E3835F9B,원정2정목(元町2丁目),37.5362972,126.9633401,,지명,,,,,,서울역사편찬원,A
POI_712A08F5,원정3정목(元町3丁目),37.5342986,126.9576515,,지명,,,,,,서울역사편찬원,A
POI_8FD8DF2E,원정4정목(元町4丁目),37.5325468,126.9507037,,지명,,,,,,서울역사편찬원,A
POI_3070BFF7,원정동(圓井洞),37.5664444,126.9977557,,지명,,,,,,서울역사편찬원,A
POI_E8FF0A56,원주인계(原州人契),37.5663261,126.9922084,,지명,,,,,,서울역사편찬원,C
POI_018C0699,원주주인계(原州主人契),37.5663261,126.9922084,,지명,,,,,,서울역사편찬원,C
POI_09F4A70D,원지교(院趾橋),37.4614933,127.046077,,지명,,,,,,서울역사편찬원,A
POI_B3F6069B,원지동(院趾洞),37.4433203,127.0486321,,지명,,,,,,서울역사편찬원,A
POI_D7940A53,원지막(園趾幕),37.508996,126.9030727,,지명,,,,,,서울역사편찬원,B
POI_7D704DE0,원지목리(遠芝牧里),37.512171,126.886354,,지명,,,,,,서울역사편찬원,B
POI_92C9F940,원촌말(元村―),37.5451065,126.8389602,,지명,,,,,,서울역사편찬원,A
POI_5FFE9903,원터,37.6729909,127.0703498,,지명,,,,,,서울역사편찬원,A
POI_D82329B7,원텃골,37.5490445,127.1508229,,지명,,,,,,서울역사편찬원,A
POI_3D9DEE03,원팃골,37.5490445,127.1508229,,지명,,,,,,서울역사편찬원,A
POI_AFB4A882,원풍아파트앞보도육교,37.495337,126.856436,,지명,,,,,,서울역사편찬원,C
POI_8302A66F,원효교(元曉橋),37.5342986,126.9576515,,지명,,,,,,서울역사편찬원,C
POI_53E7FFAD,원효대교,37.527039,126.945724,,지명,,,,,,서울역사편찬원,A
POI_F5809D01,원효대교남단입체교차시설,37.523279,126.938445,,지명,,,,,,서울역사편찬원,C
POI_691A60B4,원효대교북단입체교차시설,37.530246,126.951782,,지명,,,,,,서울역사편찬원,C
POI_5B5CE7B6,원효대교앞지하보도,37.521619,126.935824,,지명,,,,,,서울역사편찬원,C
